Name,Geometrie (EWKT),Verwaltungseinheit,Verwaltungsebene,Planungsregion,Anteil Wasserkraft an Stromproduktion EE (%),Anteil Wind an Stromproduktion EE (%),Anteil PV an Stromproduktion EE (%),Anteil Biomasse an Stromproduktion EE (%),Anteil Geothermie an Stromproduktion EE (%),Stromproduktion Wasserkraft 2021 (MWh/a),Stromproduktion Wind 2021 (MWh/a),Stromproduktion PV 2021 (MWh/a),Stromproduktion Biomasse 2021 (MWh/a),Stromproduktion Geothermie 2021 (MWh/a),Stromproduktion EE 2021 (MWh/a),Einwohnerzahl,Fläche (km²)
Sand a.Main,SRID=31468;POINT (4398852.951472809 5539974.105702954),674195,Gemeinde,3.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2429.0,0.0,0.0,2429.0,3085.0,12.3
Stettfeld,SRID=31468;POINT (4408614.720752839 5538017.659320035),674201,Gemeinde,3.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,949.0,0.0,0.0,949.0,1129.0,11.1
Untermerzbach,SRID=31468;POINT (4418311.840403972 5555105.401370269),674210,Gemeinde,3.0,30.7,22.3,47.1,0.0,0.0,1126.0,817.0,1729.0,0.0,0.0,3672.0,1657.0,27.7
Wonfurt,SRID=31468;POINT (4390200.142491455 5542855.376838099),674219,Gemeinde,3.0,0.49,0.0,99.5,0.0,0.0,36.3,0.0,7435.0,0.0,0.0,7472.0,1969.0,17.4
Zeil a.Main,SRID=31468;POINT (4399411.846449581 5542300.424386487),674221,Gemeinde,3.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2938.0,0.0,0.0,2938.0,5621.0,35.7
Ermershausen,SRID=31468;POINT (4401972.309034782 5564552.550389819),674223,Gemeinde,3.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,655.0,0.0,0.0,655.0,540.0,9.2
Kitzingen,SRID=31468;POINT (4374428.644290577 5514393.696692254),675000,Landkreis,unbekannt,19.5,12.0,54.6,13.9,0.0,68595.0,42374.0,192565.0,48944.0,0.0,352478.0,91980.0,684
Abtswind,SRID=31468;POINT (4382849.321620827 5516171.634565033),675111,Gemeinde,2.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,3966.0,0.0,0.0,3966.0,842.0,12.8
Albertshofen,SRID=31468;POINT (4367489.356552397 5516541.655953113),675112,Gemeinde,2.0,0.0,0.0,51.1,48.9,0.0,0.0,0.0,2336.0,2233.0,0.0,4569.0,2247.0,3.8
Biebelried,SRID=31468;POINT (4361950.059806791 5515994.176291166),675113,Gemeinde,2.0,0.0,16.5,45.9,37.6,0.0,0.0,2007.0,5576.0,4570.0,0.0,12153.0,1193.0,22.7
Buchbrunn,SRID=31468;POINT (4365746.951409908 5515312.611655369),675114,Gemeinde,2.0,0.0,91.9,8.1,0.0,0.0,0.0,7807.0,684.0,0.0,0.0,8491.0,1092.0,4.6
Castell,SRID=31468;POINT (4381127.763044911 5513131.582492223),675116,Gemeinde,2.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,863.0,0.0,0.0,863.0,849.0,22.9
Dettelbach,SRID=31468;POINT (4367675.158461103 5519959.774734323),675117,Gemeinde,2.0,59.3,12.1,28.6,0.0,0.0,27406.0,5608.0,13209.0,0.0,0.0,46223.0,7220.0,60.9
Geiselwind,SRID=31468;POINT (4389944.256423657 5516327.400769128),675127,Gemeinde,2.0,1.9,0.0,98.1,0.0,0.0,76.2,0.0,3843.0,0.0,0.0,3919.0,2585.0,48.7
Großlangheim,SRID=31468;POINT (4373275.473047567 5514652.082207257),675131,Gemeinde,2.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1176.0,0.0,0.0,1176.0,1552.0,14.8
Iphofen,SRID=31468;POINT (4374549.016553445 5508912.817353877),675139,Gemeinde,2.0,0.0,0.0,61.4,38.6,0.0,0.0,0.0,9749.0,6139.0,0.0,15888.0,4782.0,78
Kitzingen,SRID=31468;POINT (4367563.634261584 5512789.7063327925),675141,Gemeinde,2.0,28.4,18.2,38.4,15.0,0.0,17947.0,11543.0,24330.0,9483.0,0.0,63303.0,22429.0,47
Kleinlangheim,SRID=31468;POINT (4376592.861826807 5516282.690277324),675142,Gemeinde,2.0,0.0,0.0,95.6,4.4,0.0,0.0,0.0,12904.0,596.0,0.0,13499.0,1652.0,19.1
Mainbernheim,SRID=31468;POINT (4371616.718994646 5509451.532317877),675144,Gemeinde,2.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,8222.0,0.0,0.0,8222.0,2280.0,12.2
Mainstockheim,SRID=31468;POINT (4367001.2069935985 5516779.471811093),675146,Gemeinde,2.0,0.0,81.5,3.5,15.0,0.0,0.0,12300.0,526.0,2263.0,0.0,15089.0,1913.0,8.5
Marktbreit,SRID=31468;POINT (4366085.383728624 5504963.276445584),675147,Gemeinde,2.0,0.0,23.1,76.9,0.0,0.0,0.0,2613.0,8703.0,0.0,0.0,11317.0,4004.0,20.1
Markt Einersheim,SRID=31468;POINT (4377122.6145876665 5507040.726551822),675148,Gemeinde,2.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,843.0,0.0,0.0,843.0,1217.0,7.8
Marktsteft,SRID=31468;POINT (4365569.490714916 5508342.37356178),675149,Gemeinde,2.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2234.0,0.0,0.0,2234.0,1962.0,10.5
Martinsheim,SRID=31468;POINT (4366411.063054453 5500228.978927266),675150,Gemeinde,2.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,24728.0,0.0,0.0,24728.0,1002.0,23.2
Nordheim a.Main,SRID=31468;POINT (4369344.441389143 5526240.360494263),675155,Gemeinde,2.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,495.0,0.0,0.0,495.0,1023.0,5.3
Obernbreit,SRID=31468;POINT (4367691.497505084 5503984.92237963),675156,Gemeinde,2.0,0.8,0.0,81.6,17.6,0.0,151.0,0.0,15422.0,3337.0,0.0,18911.0,1713.0,9.8
Prichsenstadt,SRID=31468;POINT (4381395.384898707 5521449.343303462),675158,Gemeinde,2.0,1.1,4.8,46.0,48.1,0.0,109.0,495.0,4745.0,4956.0,0.0,10305.0,3115.0,48.8
Rödelsee,SRID=31468;POINT (4373509.06967163 5511703.931938106),675161,Gemeinde,2.0,0.0,0.0,99.5,0.51,0.0,0.0,0.0,3381.0,17.3,0.0,3398.0,1880.0,11.5
Rüdenhausen,SRID=31468;POINT (4380679.035595562 5515606.616973585),675162,Gemeinde,2.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,350.0,0.0,0.0,350.0,901.0,6.9
Schwarzach a.Main,SRID=31468;POINT (4372697.517530991 5519628.640560955),675165,Gemeinde,2.0,43.6,0.0,35.8,20.6,0.0,12038.0,0.0,9902.0,5692.0,0.0,27633.0,3621.0,21.1
Segnitz,SRID=31468;POINT (4366109.056929447 5505606.190526959),675166,Gemeinde,2.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,499.0,0.0,0.0,499.0,806.0,2.7
Seinsheim,SRID=31468;POINT (4371509.200950453 5502071.182653309),675167,Gemeinde,2.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,12250.0,0.0,0.0,12250.0,1074.0,17.5
Sommerach,SRID=31468;POINT (4370921.70652394 5522918.9180123005),675169,Gemeinde,2.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1108.0,0.0,0.0,1108.0,1463.0,5.7
Sulzfeld a.Main,SRID=31468;POINT (4365278.428268426 5509628.709478239),675170,Gemeinde,2.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1916.0,0.0,0.0,1916.0,1249.0,7.7
Volkach,SRID=31468;POINT (4372627.4357095985 5526807.795544104),675174,Gemeinde,2.0,59.1,0.0,38.5,2.5,0.0,10743.0,0.0,6996.0,451.0,0.0,18190.0,8782.0,60.2
Wiesenbronn,SRID=31468;POINT (4377985.124863841 5513665.745020343),675177,Gemeinde,2.0,0.0,0.0,68.7,31.3,0.0,0.0,0.0,1245.0,568.0,0.0,1813.0,1074.0,10.6
Wiesentheid,SRID=31468;POINT (4380846.695211493 5518872.031999651),675178,Gemeinde,2.0,0.0,0.0,47.0,53.0,0.0,0.0,0.0,7654.0,8639.0,0.0,16293.0,4870.0,33.4
Willanzheim,SRID=31468;POINT (4372493.094121984 5506349.522075277),675179,Gemeinde,2.0,1.1,0.0,98.9,0.0,0.0,30.6,0.0,2709.0,0.0,0.0,2739.0,1588.0,25.1
Miltenberg,SRID=31468;POINT (4300864.432684204 5517073.199538788),676000,Landkreis,unbekannt,51.8,18.1,24.8,5.2,0.0,144982.0,50588.0,69503.0,14623.0,0.0,279697.0,128782.0,715
Altenbuch,SRID=31468;POINT (4313152.844479461 5524511.549833925),676111,Gemeinde,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,779.0,0.0,0.0,779.0,1250.0,37.6
Amorbach,SRID=31468;POINT (4299203.5741493935 5504588.46444354),676112,Gemeinde,1.0,8.5,0.0,91.5,0.0,0.0,197.0,0.0,2112.0,0.0,0.0,2309.0,3962.0,50.9
Bürgstadt,SRID=31468;POINT (4303065.887325347 5512507.6886493815),676116,Gemeinde,1.0,5.3,0.0,94.7,0.0,0.0,98.4,0.0,1756.0,0.0,0.0,1854.0,4282.0,17.4
Collenberg,SRID=31468;POINT (4308430.820957928 5518396.237195661),676117,Gemeinde,1.0,95.8,0.0,4.2,0.0,0.0,22283.0,0.0,982.0,0.0,0.0,23265.0,2432.0,25.6
Dorfprozelten,SRID=31468;POINT (4311429.1357357465 5519082.609240367),676118,Gemeinde,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1335.0,0.0,0.0,1335.0,1738.0,11.3
Eichenbühl,SRID=31468;POINT (4307365.153469699 5511082.775647633),676119,Gemeinde,1.0,0.22,83.6,3.2,13.0,0.0,110.0,42280.0,1628.0,6572.0,0.0,50590.0,2522.0,31.2
Elsenfeld,SRID=31468;POINT (4295937.178164262 5527187.190213153),676121,Gemeinde,1.0,0.2,0.0,61.0,38.8,0.0,16.8,0.0,5237.0,3330.0,0.0,8584.0,9122.0,24.4
Erlenbach a.Main,SRID=31468;POINT (4295712.980058506 5522287.787106773),676122,Gemeinde,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,4145.0,0.0,0.0,4145.0,10256.0,16.3
Eschau,SRID=31468;POINT (4302724.062372898 5524020.546703204),676123,Gemeinde,1.0,9.0,0.0,91.0,0.0,0.0,142.0,0.0,1439.0,0.0,0.0,1581.0,3883.0,38.1
Faulbach,SRID=31468;POINT (4315938.179438125 5519452.106351164),676124,Gemeinde,1.0,96.4,0.0,3.6,0.0,0.0,25839.0,0.0,960.0,0.0,0.0,26799.0,2550.0,11
Großheubach,SRID=31468;POINT (4299814.9937307825 5513774.551920463),676125,Gemeinde,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2789.0,0.0,0.0,2789.0,5061.0,18.9
Großwallstadt,SRID=31468;POINT (4295896.542416384 5530773.940260532),676126,Gemeinde,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,3198.0,0.0,0.0,3198.0,4080.0,14
Hausen,SRID=31468;POINT (4299518.267220615 5529663.198887428),676128,Gemeinde,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,604.0,0.0,0.0,604.0,1873.0,8.1
Kirchzell,SRID=31468;POINT (4296131.774748754 5501763.109286685),676131,Gemeinde,1.0,0.0,0.0,76.8,23.2,0.0,0.0,0.0,1610.0,488.0,0.0,2098.0,2198.0,63.8
Kleinheubach,SRID=31468;POINT (4298881.81192178 5512907.3343474185),676132,Gemeinde,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2558.0,0.0,0.0,2558.0,3711.0,9.5
Kleinwallstadt,SRID=31468;POINT (4296440.791398324 5530056.946814729),676133,Gemeinde,1.0,91.4,0.0,6.4,2.2,0.0,25760.0,0.0,1806.0,608.0,0.0,28174.0,5698.0,15.8
Klingenberg a.Main,SRID=31468;POINT (4297259.466697851 5520131.334098919),676134,Gemeinde,1.0,78.0,0.0,22.0,0.0,0.0,22611.0,0.0,6377.0,0.0,0.0,28988.0,6253.0,21.1
Laudenbach,SRID=31468;POINT (4296425.026399339 5515848.38016585),676135,Gemeinde,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,584.0,0.0,0.0,584.0,1483.0,4.9
Leidersbach,SRID=31468;POINT (4300281.308221382 5533231.700294951),676136,Gemeinde,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1363.0,0.0,0.0,1363.0,4724.0,19.8
Miltenberg,SRID=31468;POINT (4302269.970173007 5510788.581086039),676139,Gemeinde,1.0,86.8,0.0,13.2,0.0,0.0,23179.0,0.0,3529.0,0.0,0.0,26708.0,9359.0,60.2
Mömlingen,SRID=31468;POINT (4290422.448665333 5528731.364185268),676140,Gemeinde,1.0,2.6,0.0,97.4,0.0,0.0,72.3,0.0,2707.0,0.0,0.0,2779.0,4872.0,18.4
Mönchberg,SRID=31468;POINT (4303313.311400304 5520898.787293532),676141,Gemeinde,1.0,1.6,0.0,98.4,0.0,0.0,42.8,0.0,2590.0,0.0,0.0,2632.0,2556.0,24.1
Neunkirchen,SRID=31468;POINT (4312468.659890328 5511012.029357504),676143,Gemeinde,1.0,0.0,80.7,19.3,0.0,0.0,0.0,8309.0,1989.0,0.0,0.0,10297.0,1478.0,16.6
Niedernberg,SRID=31468;POINT (4294785.0944943605 5534759.237547981),676144,Gemeinde,1.0,82.8,0.0,7.1,10.2,0.0,24366.0,0.0,2081.0,2995.0,0.0,29442.0,4900.0,15.6
Obernburg a.Main,SRID=31468;POINT (4294674.426159853 5526822.052763598),676145,Gemeinde,1.0,3.8,0.0,86.6,9.6,0.0,249.0,0.0,5692.0,630.0,0.0,6571.0,8609.0,24.8
Röllbach,SRID=31468;POINT (4301843.50741585 5518887.139776842),676151,Gemeinde,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2553.0,0.0,0.0,2553.0,1663.0,12.4
Rüdenau,SRID=31468;POINT (4296779.508557794 5512111.882052503),676153,Gemeinde,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,171.0,0.0,0.0,171.0,736.0,4
Schneeberg,SRID=31468;POINT (4301283.4340873975 5503995.55893987),676156,Gemeinde,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,711.0,0.0,0.0,711.0,1748.0,16.6
Stadtprozelten,SRID=31468;POINT (4313476.2286267355 5519527.565436039),676158,Gemeinde,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,311.0,0.0,0.0,311.0,1522.0,10.9
Sulzbach a.Main,SRID=31468;POINT (4295500.239560372 5534157.584459502),676160,Gemeinde,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2138.0,0.0,0.0,2138.0,7363.0,19.9
Weilbach,SRID=31468;POINT (4299052.242810485 5507019.598918873),676165,Gemeinde,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1293.0,0.0,0.0,1293.0,2125.0,27.2
Wörth a.Main,SRID=31468;POINT (4295515.305899684 5521628.559778402),676169,Gemeinde,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2476.0,0.0,0.0,2476.0,4773.0,15.9
Forstwald,SRID=31468;POINT (4297197.9709485015 5524876.853873297),676452,Gemeinde,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unbekannt,4.1
Hohe Wart,SRID=31468;POINT (4303591.375898363 5534319.074912119),676455,Gemeinde,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unbekannt,4.7
Main-Spessart,SRID=31468;POINT (4332532.893703646 5542293.910110234),677000,Landkreis,unbekannt,30.8,23.8,40.2,5.2,0.0,145667.0,112840.0,190342.0,24816.0,0.0,473664.0,126105.0,1320
Arnstein,SRID=31468;POINT (4354284.533021079 5540020.08193763),677114,Gemeinde,2.0,0.24,46.2,53.5,0.07,0.0,88.8,16853.0,19517.0,25.1,0.0,36484.0,8195.0,112
Aura i.Sinngrund,SRID=31468;POINT (4326971.371883435 5563004.827267708),677116,Gemeinde,2.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,603.0,0.0,0.0,603.0,945.0,12.1
Birkenfeld,SRID=31468;POINT (4334346.595227441 5527229.496236584),677119,Gemeinde,2.0,0.0,0.0,39.1,60.9,0.0,0.0,0.0,2093.0,3259.0,0.0,5352.0,2175.0,29.1
Bischbrunn,SRID=31468;POINT (4319819.056540665 5528801.9187059235),677120,Gemeinde,2.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1059.0,0.0,0.0,1059.0,1803.0,36.9
Burgsinn,SRID=31468;POINT (4332222.259231856 5559613.721429899),677122,Gemeinde,2.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,913.0,0.0,0.0,913.0,2364.0,51.3
Erlenbach b.Marktheidenfeld,SRID=31468;POINT (4329331.685592916 5522994.537808841),677125,Gemeinde,2.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1843.0,0.0,0.0,1843.0,2436.0,15.3
Esselbach,SRID=31468;POINT (4322422.217261917 5526902.818822262),677126,Gemeinde,2.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1832.0,0.0,0.0,1832.0,2121.0,11.9
Eußenheim,SRID=31468;POINT (4342972.394535467 5541544.524298598),677127,Gemeinde,2.0,0.47,67.3,32.3,0.0,0.0,72.9,10526.0,5047.0,0.0,0.0,15646.0,3127.0,56.8
Fellen,SRID=31468;POINT (4327865.934713906 5560121.4343831735),677128,Gemeinde,2.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,232.0,0.0,0.0,232.0,837.0,34.3
Frammersbach,SRID=31468;POINT (4318996.349365275 5550538.340852622),677129,Gemeinde,2.0,16.6,0.0,83.4,0.0,0.0,348.0,0.0,1743.0,0.0,0.0,2091.0,4509.0,19.2
Gemünden a.Main,SRID=31468;POINT (4335442.863610929 5548643.889571917),677131,Gemeinde,2.0,24.1,0.0,75.9,0.0,0.0,1864.0,0.0,5879.0,0.0,0.0,7743.0,10017.0,75
Gössenheim,SRID=31468;POINT (4341090.693415906 5544913.896523378),677132,Gemeinde,2.0,8.7,0.0,91.3,0.0,0.0,94.5,0.0,998.0,0.0,0.0,1093.0,1093.0,11.5
Gräfendorf,SRID=31468;POINT (4338362.977923214 5556337.270861029),677133,Gemeinde,2.0,56.8,0.0,43.2,0.0,0.0,2405.0,0.0,1831.0,0.0,0.0,4236.0,1326.0,45.3
Hafenlohr,SRID=31468;POINT (4327834.097299254 5528590.0256188335),677135,Gemeinde,2.0,2.9,0.0,97.1,0.0,0.0,320.0,0.0,10769.0,0.0,0.0,11089.0,1806.0,11.3
Hasloch,SRID=31468;POINT (4319479.058534533 5520409.188177627),677137,Gemeinde,2.0,0.72,0.0,99.3,0.0,0.0,81.3,0.0,11204.0,0.0,0.0,11286.0,1405.0,10.4
Himmelstadt,SRID=31468;POINT (4342116.813406834 5534320.172361232),677142,Gemeinde,2.0,73.0,0.0,27.0,0.0,0.0,15440.0,0.0,5713.0,0.0,0.0,21153.0,1564.0,13.4
Karbach,SRID=31468;POINT (4330296.159292308 5528322.1433517225),677146,Gemeinde,2.0,2.0,0.0,65.8,32.2,0.0,35.9,0.0,1160.0,567.0,0.0,1762.0,1505.0,24.1
Karlstadt,SRID=31468;POINT (4339684.243041892 5538590.879221856),677148,Gemeinde,2.0,29.6,24.7,43.5,2.3,0.0,23299.0,19497.0,34257.0,1780.0,0.0,78833.0,14864.0,98.1
Karsbach,SRID=31468;POINT (4341316.771148072 5547326.402179063),677149,Gemeinde,2.0,0.0,0.0,38.0,62.0,0.0,0.0,0.0,1896.0,3096.0,0.0,4992.0,1714.0,30.1
Kreuzwertheim,SRID=31468;POINT (4321108.049557745 5517390.352907691),677151,Gemeinde,2.0,77.8,0.0,7.7,14.4,0.0,21771.0,0.0,2157.0,4038.0,0.0,27966.0,3928.0,20
Triefenstein,SRID=31468;POINT (4327568.018661933 5522169.749813372),677154,Gemeinde,2.0,58.1,0.0,41.9,0.0,0.0,20352.0,0.0,14704.0,0.0,0.0,35056.0,4403.0,25.5
Lohr a.Main,SRID=31468;POINT (4326290.216359055 5542466.279834768),677155,Gemeinde,2.0,85.8,0.0,14.2,0.0,0.0,28045.0,0.0,4640.0,0.0,0.0,32686.0,14999.0,90.4
Marktheidenfeld,SRID=31468;POINT (4327511.260364934 5525830.672966249),677157,Gemeinde,2.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,23147.0,0.0,0.0,23147.0,11292.0,35.7
Mittelsinn,SRID=31468;POINT (4329793.619903866 5564643.961076141),677159,Gemeinde,2.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,997.0,0.0,0.0,997.0,811.0,14.3
Neuendorf,SRID=31468;POINT (4331455.796413492 5547072.359511504),677164,Gemeinde,2.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,228.0,0.0,0.0,228.0,811.0,9.6
Neuhütten,SRID=31468;POINT (4315204.5661738375 5543910.737469685),677165,Gemeinde,2.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,489.0,0.0,0.0,489.0,1105.0,6
Neustadt a.Main,SRID=31468;POINT (4325469.341903897 5535460.285710474),677166,Gemeinde,2.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,170.0,0.0,0.0,170.0,1249.0,19.8
Obersinn,SRID=31468;POINT (4329876.93115897 5566390.293735308),677169,Gemeinde,2.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,596.0,0.0,0.0,596.0,941.0,11.7
Partenstein,SRID=31468;POINT (4322210.777360397 5547953.3505682135),677170,Gemeinde,2.0,52.7,0.0,47.3,0.0,0.0,770.0,0.0,692.0,0.0,0.0,1462.0,2781.0,10.5
Rechtenbach,SRID=31468;POINT (4321323.326679876 5541564.850543188),677172,Gemeinde,2.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,169.0,0.0,0.0,169.0,984.0,7.3
Retzstadt,SRID=31468;POINT (4348070.288888188 5532667.460008206),677175,Gemeinde,2.0,0.0,95.9,4.1,0.0,0.0,0.0,37324.0,1577.0,0.0,0.0,38900.0,1580.0,18.1
Rieneck,SRID=31468;POINT (4331830.79866862 5553415.00915126),677177,Gemeinde,2.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,859.0,0.0,0.0,859.0,1915.0,26.2
Roden,SRID=31468;POINT (4329551.532582837 5531459.741100164),677178,Gemeinde,2.0,1.3,71.4,27.3,0.0,0.0,77.1,4254.0,1625.0,0.0,0.0,5956.0,990.0,20
Rothenfels,SRID=31468;POINT (4326920.623425726 5531038.3538660975),677181,Gemeinde,2.0,99.1,0.0,0.94,0.0,0.0,30452.0,0.0,287.0,0.0,0.0,30739.0,1007.0,12.1
Schollbrunn,SRID=31468;POINT (4317643.027721099 5525161.121979162),677182,Gemeinde,2.0,3.9,0.0,96.1,0.0,0.0,18.4,0.0,451.0,0.0,0.0,470.0,878.0,12.3
Steinfeld,SRID=31468;POINT (4332779.923274767 5537666.986266328),677186,Gemeinde,2.0,0.0,32.8,13.7,53.5,0.0,0.0,6994.0,2931.0,11411.0,0.0,21335.0,2109.0,33.7
Thüngen,SRID=31468;POINT (4346339.797278992 5536114.721769687),677189,Gemeinde,2.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,21202.0,0.0,0.0,21202.0,1397.0,13.6
Urspringen,SRID=31468;POINT (4332829.366239609 5532080.530619592),677193,Gemeinde,2.0,0.0,89.4,6.8,3.7,0.0,0.0,15265.0,1167.0,640.0,0.0,17072.0,1408.0,18
Wiesthal,SRID=31468;POINT (4316029.497321753 5546969.595753339),677200,Gemeinde,2.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,272.0,0.0,0.0,272.0,1242.0,9.2
Zellingen,SRID=31468;POINT (4343267.177569891 5531463.941579843),677203,Gemeinde,2.0,0.0,38.5,61.5,0.0,0.0,0.0,2127.0,3392.0,0.0,0.0,5520.0,6469.0,41.4
Burgjoß,SRID=31468;POINT (4323739.997889852 5566481.097779187),677452,Gemeinde,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unbekannt,23.1
Forst Aura,SRID=31468;POINT (4330012.104982916 5565518.5229041865),677453,Gemeinde,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unbekannt,23.4
Forst Lohrerstraße,SRID=31468;POINT (4318609.788681205 5540410.7219598545),677454,Gemeinde,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unbekannt,21.3
Frammersbacher Forst,SRID=31468;POINT (4318068.781016001 5551583.212220093),677455,Gemeinde,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unbekannt,16.8
Fürstl.Löwenstein'scher Park,SRID=31468;POINT (4321275.421076143 5533352.854196112),677456,Gemeinde,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unbekannt,30.6
Haurain,SRID=31468;POINT (4320488.38533617 5553521.22668253),677457,Gemeinde,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unbekannt,3.1
Herrnwald,SRID=31468;POINT (4326342.018168417 5554254.522345379),677458,Gemeinde,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unbekannt,3
Langenprozeltener Forst,SRID=31468;POINT (4328771.835651326 5550741.610268902),677459,Gemeinde,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unbekannt,8.7
Partensteiner Forst,SRID=31468;POINT (4318597.471344934 5546317.610892911),677461,Gemeinde,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unbekannt,19.4
Ruppertshüttener Forst,SRID=31468;POINT (4325001.1399101885 5551817.516096423),677463,Gemeinde,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unbekannt,17.8
Schweinfurt,SRID=31468;POINT (4376734.442557652 5538167.126107501),678000,Landkreis,unbekannt,10.7,41.0,33.0,15.4,0.0,40222.0,154504.0,124548.0,57954.0,0.0,377229.0,116134.0,841
Bergrheinfeld,SRID=31468;POINT (4369675.679693061 5542719.935038287),678115,Gemeinde,3.0,62.3,0.0,19.2,18.5,0.0,21184.0,0.0,6531.0,6304.0,0.0,34018.0,5307.0,19.9
Dingolshausen,SRID=31468;POINT (4384297.634800396 5531240.495715084),678122,Gemeinde,3.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1497.0,0.0,0.0,1497.0,1400.0,10.2
Dittelbrunn,SRID=31468;POINT (4372754.110892213 5550334.530310388),678123,Gemeinde,3.0,0.0,38.4,34.7,26.9,0.0,0.0,2920.0,2635.0,2041.0,0.0,7597.0,7424.0,23.8
Donnersdorf,SRID=31468;POINT (4386591.4580161525 5538257.354770924),678124,Gemeinde,3.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,3812.0,0.0,0.0,3812.0,1995.0,27
Euerbach,SRID=31468;POINT (4366135.148399995 5549058.396187125),678128,Gemeinde,3.0,0.0,91.9,8.1,0.0,0.0,0.0,22205.0,1949.0,0.0,0.0,24154.0,3029.0,17.4
Frankenwinheim,SRID=31468;POINT (4378944.375845693 5529203.163183975),678130,Gemeinde,3.0,0.0,86.1,13.9,0.0,0.0,0.0,14908.0,2417.0,0.0,0.0,17325.0,969.0,14.7
Geldersheim,SRID=31468;POINT (4367914.078462761 5546703.874439204),678132,Gemeinde,3.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1753.0,0.0,0.0,1753.0,2738.0,15.3
