Name,Geometrie (EWKT),Verwaltungseinheit,Verwaltungsebene,Planungsregion,Anteil EE am Stromverbrauch (%),Stromverbrauch (MWh/a),Einwohnerzahl,Fläche (km²),Stand
Kleinheubach,SRID=31468;POINT (4298881.81192178 5512907.3343474185),676132,Gemeinde,1.0,6.9,67706.0,3698.0,9.5,31.12.2022
Kleinwallstadt,SRID=31468;POINT (4296440.791398324 5530056.946814729),676133,Gemeinde,1.0,131.0,20366.0,5680.0,15.8,31.12.2022
Klingenberg a.Main,SRID=31468;POINT (4297259.466697851 5520131.334098919),676134,Gemeinde,1.0,25.8,108347.0,6270.0,21.1,31.12.2022
Laudenbach,SRID=31468;POINT (4296425.026399339 5515848.38016585),676135,Gemeinde,1.0,15.4,4814.0,1500.0,4.9,31.12.2022
Leidersbach,SRID=31468;POINT (4300281.308221382 5533231.700294951),676136,Gemeinde,1.0,14.3,11998.0,4795.0,19.8,31.12.2022
Miltenberg,SRID=31468;POINT (4302269.970173007 5510788.581086039),676139,Gemeinde,1.0,38.3,72456.0,9566.0,60.2,31.12.2022
Mömlingen,SRID=31468;POINT (4290422.448665333 5528731.364185268),676140,Gemeinde,1.0,25.2,13221.0,4913.0,18.4,31.12.2022
Mönchberg,SRID=31468;POINT (4303313.311400304 5520898.787293532),676141,Gemeinde,1.0,45.7,6564.0,2572.0,24.1,31.12.2022
Neunkirchen,SRID=31468;POINT (4312468.659890328 5511012.029357504),676143,Gemeinde,1.0,188.0,3828.0,1465.0,16.6,31.12.2022
Niedernberg,SRID=31468;POINT (4294785.0944943605 5534759.237547981),676144,Gemeinde,1.0,92.4,30240.0,4902.0,15.6,31.12.2022
Obernburg a.Main,SRID=31468;POINT (4294674.426159853 5526822.052763598),676145,Gemeinde,1.0,9.1,80957.0,8801.0,24.8,31.12.2022
Röllbach,SRID=31468;POINT (4301843.50741585 5518887.139776842),676151,Gemeinde,1.0,73.4,4197.0,1683.0,12.4,31.12.2022
Rüdenau,SRID=31468;POINT (4296779.508557794 5512111.882052503),676153,Gemeinde,1.0,13.3,1711.0,741.0,4.0,31.12.2022
Schneeberg,SRID=31468;POINT (4301283.4340873975 5503995.55893987),676156,Gemeinde,1.0,15.2,5764.0,1739.0,16.6,31.12.2022
Stadtprozelten,SRID=31468;POINT (4313476.2286267355 5519527.565436039),676158,Gemeinde,1.0,11.3,3450.0,1555.0,10.9,31.12.2022
Sulzbach a.Main,SRID=31468;POINT (4295500.239560372 5534157.584459502),676160,Gemeinde,1.0,12.8,20462.0,7426.0,19.9,31.12.2022
Weilbach,SRID=31468;POINT (4299052.242810485 5507019.598918873),676165,Gemeinde,1.0,7.9,16310.0,2139.0,27.2,31.12.2022
Wörth a.Main,SRID=31468;POINT (4295515.305899684 5521628.559778402),676169,Gemeinde,1.0,12.4,23307.0,4779.0,15.9,31.12.2022
Forstwald,SRID=31468;POINT (4297197.9709485015 5524876.853873297),676452,Gemeinde,1.0,0.0,unbekannt,unbekannt,4.1,31.12.2022
Hohe Wart,SRID=31468;POINT (4303591.375898363 5534319.074912119),676455,Gemeinde,1.0,0.0,unbekannt,unbekannt,4.7,31.12.2022
Main-Spessart,SRID=31468;POINT (4332532.893703646 5542293.910110234),677000,Landkreis,unbekannt,60.2,879024.0,127132.0,1320.0,31.12.2022
Arnstein,SRID=31468;POINT (4354284.533021079 5540020.08193763),677114,Gemeinde,2.0,109.0,39793.0,8257.0,112.0,31.12.2022
Aura i.Sinngrund,SRID=31468;POINT (4326971.371883435 5563004.827267708),677116,Gemeinde,2.0,14.2,4778.0,951.0,12.1,31.12.2022
Birkenfeld,SRID=31468;POINT (4334346.595227441 5527229.496236584),677119,Gemeinde,2.0,101.0,5741.0,2192.0,29.1,31.12.2022
Bischbrunn,SRID=31468;POINT (4319819.056540665 5528801.9187059235),677120,Gemeinde,2.0,251.0,4104.0,1821.0,36.9,31.12.2022
Burgsinn,SRID=31468;POINT (4332222.259231856 5559613.721429899),677122,Gemeinde,2.0,14.3,7569.0,2333.0,51.3,31.12.2022
Erlenbach b.Marktheidenfeld,SRID=31468;POINT (4329331.685592916 5522994.537808841),677125,Gemeinde,2.0,31.7,7030.0,2477.0,15.3,31.12.2022
Esselbach,SRID=31468;POINT (4322422.217261917 5526902.818822262),677126,Gemeinde,2.0,40.6,12450.0,2143.0,11.9,31.12.2022
Eußenheim,SRID=31468;POINT (4342972.394535467 5541544.524298598),677127,Gemeinde,2.0,232.0,8092.0,3104.0,56.8,31.12.2022
Fellen,SRID=31468;POINT (4327865.934713906 5560121.4343831735),677128,Gemeinde,2.0,10.4,2634.0,860.0,34.3,31.12.2022
Frammersbach,SRID=31468;POINT (4318996.349365275 5550538.340852622),677129,Gemeinde,2.0,12.5,22795.0,4597.0,19.2,31.12.2022
Gemünden a.Main,SRID=31468;POINT (4335442.863610929 5548643.889571917),677131,Gemeinde,2.0,24.0,36545.0,10041.0,75.0,31.12.2022
Gössenheim,SRID=31468;POINT (4341090.693415906 5544913.896523378),677132,Gemeinde,2.0,22.3,5705.0,1095.0,11.5,31.12.2022
Gräfendorf,SRID=31468;POINT (4338362.977923214 5556337.270861029),677133,Gemeinde,2.0,118.0,3664.0,1337.0,45.3,31.12.2022
Hafenlohr,SRID=31468;POINT (4327834.097299254 5528590.0256188335),677135,Gemeinde,2.0,145.0,8587.0,1789.0,11.3,31.12.2022
Hasloch,SRID=31468;POINT (4319479.058534533 5520409.188177627),677137,Gemeinde,2.0,264.0,4837.0,1436.0,10.4,31.12.2022
Himmelstadt,SRID=31468;POINT (4342116.813406834 5534320.172361232),677142,Gemeinde,2.0,502.0,4582.0,1571.0,13.4,31.12.2022
Karbach,SRID=31468;POINT (4330296.159292308 5528322.1433517225),677146,Gemeinde,2.0,49.3,4033.0,1491.0,24.1,31.12.2022
Karlstadt,SRID=31468;POINT (4339684.243041892 5538590.879221856),677148,Gemeinde,2.0,134.0,64584.0,14995.0,98.1,31.12.2022
Karsbach,SRID=31468;POINT (4341316.771148072 5547326.402179063),677149,Gemeinde,2.0,125.0,4318.0,1725.0,30.1,31.12.2022
Kreuzwertheim,SRID=31468;POINT (4321108.049557745 5517390.352907691),677151,Gemeinde,2.0,62.2,45314.0,3931.0,20.0,31.12.2022
Triefenstein,SRID=31468;POINT (4327568.018661933 5522169.749813372),677154,Gemeinde,2.0,211.0,16487.0,4448.0,25.5,31.12.2022
Lohr a.Main,SRID=31468;POINT (4326290.216359055 5542466.279834768),677155,Gemeinde,2.0,11.9,253361.0,15168.0,90.4,31.12.2022
Marktheidenfeld,SRID=31468;POINT (4327511.260364934 5525830.672966249),677157,Gemeinde,2.0,13.8,211603.0,11388.0,35.7,31.12.2022
Mittelsinn,SRID=31468;POINT (4329793.619903866 5564643.961076141),677159,Gemeinde,2.0,44.1,2722.0,838.0,14.3,31.12.2022
Neuendorf,SRID=31468;POINT (4331455.796413492 5547072.359511504),677164,Gemeinde,2.0,5.7,5117.0,822.0,9.6,31.12.2022
Neuhütten,SRID=31468;POINT (4315204.5661738375 5543910.737469685),677165,Gemeinde,2.0,18.7,3174.0,1132.0,6.0,31.12.2022
Neustadt a.Main,SRID=31468;POINT (4325469.341903897 5535460.285710474),677166,Gemeinde,2.0,8.5,3565.0,1259.0,19.8,31.12.2022
Obersinn,SRID=31468;POINT (4329876.93115897 5566390.293735308),677169,Gemeinde,2.0,26.1,2725.0,933.0,11.7,31.12.2022
Partenstein,SRID=31468;POINT (4322210.777360397 5547953.3505682135),677170,Gemeinde,2.0,18.7,9590.0,2766.0,10.5,31.12.2022
Rechtenbach,SRID=31468;POINT (4321323.326679876 5541564.850543188),677172,Gemeinde,2.0,10.5,2017.0,1024.0,7.3,31.12.2022
Retzstadt,SRID=31468;POINT (4348070.288888188 5532667.460008206),677175,Gemeinde,2.0,1173.0,3705.0,1604.0,18.1,31.12.2022
Rieneck,SRID=31468;POINT (4331830.79866862 5553415.00915126),677177,Gemeinde,2.0,17.4,6456.0,1932.0,26.2,31.12.2022
Roden,SRID=31468;POINT (4329551.532582837 5531459.741100164),677178,Gemeinde,2.0,267.0,2697.0,1007.0,20.0,31.12.2022
Rothenfels,SRID=31468;POINT (4326920.623425726 5531038.3538660975),677181,Gemeinde,2.0,954.0,2781.0,1012.0,12.1,31.12.2022
Schollbrunn,SRID=31468;POINT (4317643.027721099 5525161.121979162),677182,Gemeinde,2.0,20.1,2936.0,902.0,12.3,31.12.2022
Steinfeld,SRID=31468;POINT (4332779.923274767 5537666.986266328),677186,Gemeinde,2.0,307.0,7178.0,2132.0,33.7,31.12.2022
Thüngen,SRID=31468;POINT (4346339.797278992 5536114.721769687),677189,Gemeinde,2.0,248.0,9708.0,1454.0,13.6,31.12.2022
Urspringen,SRID=31468;POINT (4332829.366239609 5532080.530619592),677193,Gemeinde,2.0,548.0,3949.0,1417.0,18.0,31.12.2022
Wiesthal,SRID=31468;POINT (4316029.497321753 5546969.595753339),677200,Gemeinde,2.0,8.3,6273.0,1237.0,9.2,31.12.2022
Zellingen,SRID=31468;POINT (4343267.177569891 5531463.941579843),677203,Gemeinde,2.0,27.1,25826.0,6511.0,41.4,31.12.2022
Burgjoß,SRID=31468;POINT (4323739.997889852 5566481.097779187),677452,Gemeinde,2.0,0.0,unbekannt,unbekannt,23.1,31.12.2022
Forst Aura,SRID=31468;POINT (4330012.104982916 5565518.5229041865),677453,Gemeinde,2.0,0.0,unbekannt,unbekannt,23.4,31.12.2022
Forst Lohrerstraße,SRID=31468;POINT (4318609.788681205 5540410.7219598545),677454,Gemeinde,2.0,0.0,unbekannt,unbekannt,21.3,31.12.2022
Frammersbacher Forst,SRID=31468;POINT (4318068.781016001 5551583.212220093),677455,Gemeinde,2.0,0.0,unbekannt,unbekannt,16.8,31.12.2022
Fürstl.Löwenstein'scher Park,SRID=31468;POINT (4321275.421076143 5533352.854196112),677456,Gemeinde,2.0,0.0,unbekannt,unbekannt,30.6,31.12.2022
Haurain,SRID=31468;POINT (4320488.38533617 5553521.22668253),677457,Gemeinde,2.0,0.0,unbekannt,unbekannt,3.1,31.12.2022
Herrnwald,SRID=31468;POINT (4326342.018168417 5554254.522345379),677458,Gemeinde,2.0,0.0,unbekannt,unbekannt,3.0,31.12.2022
Langenprozeltener Forst,SRID=31468;POINT (4328771.835651326 5550741.610268902),677459,Gemeinde,2.0,0.0,unbekannt,unbekannt,8.7,31.12.2022
Partensteiner Forst,SRID=31468;POINT (4318597.471344934 5546317.610892911),677461,Gemeinde,2.0,0.0,unbekannt,unbekannt,19.4,31.12.2022
Ruppertshüttener Forst,SRID=31468;POINT (4325001.1399101885 5551817.516096423),677463,Gemeinde,2.0,0.0,unbekannt,unbekannt,17.8,31.12.2022
Schweinfurt,SRID=31468;POINT (4376734.442557652 5538167.126107501),678000,Landkreis,unbekannt,115.0,353597.0,117044.0,841.0,31.12.2022
Bergrheinfeld,SRID=31468;POINT (4369675.679693061 5542719.935038287),678115,Gemeinde,3.0,258.0,12644.0,5369.0,19.9,31.12.2022
Dingolshausen,SRID=31468;POINT (4384297.634800396 5531240.495715084),678122,Gemeinde,3.0,61.3,3249.0,1424.0,10.2,31.12.2022
Dittelbrunn,SRID=31468;POINT (4372754.110892213 5550334.530310388),678123,Gemeinde,3.0,46.3,15599.0,7528.0,23.8,31.12.2022
Donnersdorf,SRID=31468;POINT (4386591.4580161525 5538257.354770924),678124,Gemeinde,3.0,46.1,10364.0,2008.0,27.0,31.12.2022
Euerbach,SRID=31468;POINT (4366135.148399995 5549058.396187125),678128,Gemeinde,3.0,323.0,8631.0,2994.0,17.4,31.12.2022
Frankenwinheim,SRID=31468;POINT (4378944.375845693 5529203.163183975),678130,Gemeinde,3.0,551.0,2202.0,987.0,14.7,31.12.2022
Geldersheim,SRID=31468;POINT (4367914.078462761 5546703.874439204),678132,Gemeinde,3.0,27.8,8011.0,3103.0,15.3,31.12.2022
Gerolzhofen,SRID=31468;POINT (4381631.55904096 5530572.361490704),678134,Gemeinde,3.0,27.7,34435.0,6860.0,18.4,31.12.2022
Gochsheim,SRID=31468;POINT (4377041.055075902 5544036.400822669),678135,Gemeinde,3.0,37.6,31385.0,6433.0,20.7,31.12.2022
Grafenrheinfeld,SRID=31468;POINT (4370947.979224817 5542286.365612743),678136,Gemeinde,3.0,28.5,15110.0,3499.0,11.3,31.12.2022
Grettstadt,SRID=31468;POINT (4379063.462146902 5540015.183978159),678138,Gemeinde,3.0,36.1,10105.0,4329.0,34.9,31.12.2022
Kolitzheim,SRID=31468;POINT (4373462.591077432 5532957.395125159),678150,Gemeinde,3.0,321.0,14082.0,5776.0,59.1,31.12.2022
Lülsfeld,SRID=31468;POINT (4379340.281668927 5527038.575427805),678153,Gemeinde,3.0,60.0,2015.0,845.0,11.2,31.12.2022
Michelau i.Steigerwald,SRID=31468;POINT (4387344.9207265945 5531228.512714223),678157,Gemeinde,3.0,49.1,2725.0,1143.0,14.2,31.12.2022
Niederwerrn,SRID=31468;POINT (4369306.4813661 5549061.16660724),678160,Gemeinde,3.0,41.4,18093.0,8636.0,9.8,31.12.2022
Oberschwarzach,SRID=31468;POINT (4385803.141909461 5526132.92739132),678164,Gemeinde,3.0,63.0,3046.0,1453.0,25.5,31.12.2022
Poppenhausen,SRID=31468;POINT (4367394.044749178 5553200.445374335),678168,Gemeinde,3.0,35.1,10380.0,4518.0,39.1,31.12.2022
Röthlein,SRID=31468;POINT (4372164.700176074 5540368.078566284),678170,Gemeinde,3.0,47.4,16030.0,4498.0,19.1,31.12.2022
Schonungen,SRID=31468;POINT (4378636.396175829 5547534.918660253),678174,Gemeinde,3.0,160.0,19215.0,7784.0,81.0,31.12.2022
Schwanfeld,SRID=31468;POINT (4366371.756436124 5533344.774727134),678175,Gemeinde,3.0,535.0,4394.0,1774.0,12.0,31.12.2022
Schwebheim,SRID=31468;POINT (4374520.163341622 5540777.2254243605),678176,Gemeinde,3.0,52.8,14046.0,4179.0,8.1,31.12.2022
Sennfeld,SRID=31468;POINT (4375082.115109787 5546195.741538347),678178,Gemeinde,3.0,13.8,24603.0,4612.0,7.0,31.12.2022
Stadtlauringen,SRID=31468;POINT (4382983.006229233 5562530.442750603),678181,Gemeinde,3.0,111.0,11403.0,4155.0,63.6,31.12.2022
Sulzheim,SRID=31468;POINT (4380947.237812983 5535756.3061071355),678183,Gemeinde,3.0,297.0,4377.0,2030.0,26.8,31.12.2022
Üchtelhausen,SRID=31468;POINT (4376300.626665862 5552101.514656307),678186,Gemeinde,3.0,55.7,7565.0,3881.0,62.1,31.12.2022
Waigolshausen,SRID=31468;POINT (4365336.11145512 5537933.428033563),678190,Gemeinde,3.0,322.0,5027.0,2682.0,23.7,31.12.2022
Wasserlosen,SRID=31468;POINT (4359127.174063816 5552834.780582172),678192,Gemeinde,3.0,191.0,6464.0,3377.0,51.3,31.12.2022
Werneck,SRID=31468;POINT (4363818.919962605 5540201.288351404),678193,Gemeinde,3.0,225.0,35291.0,10146.0,73.5,31.12.2022
Wipfeld,SRID=31468;POINT (4369278.073969237 5533231.2697227),678196,Gemeinde,3.0,588.0,3106.0,1021.0,5.2,31.12.2022
Bürgerwald,SRID=31468;POINT (4389456.1630147 5528921.199487264),678451,Gemeinde,3.0,0.0,unbekannt,unbekannt,8.0,31.12.2022
Geiersberg,SRID=31468;POINT (4387662.106756968 5526424.928635147),678452,Gemeinde,3.0,0.0,unbekannt,unbekannt,0.78,31.12.2022
Hundelshausen,SRID=31468;POINT (4390373.0115476 5534210.933424396),678453,Gemeinde,3.0,0.0,unbekannt,unbekannt,11.1,31.12.2022
Nonnenkloster,SRID=31468;POINT (4387822.629644398 5529632.434505267),678454,Gemeinde,3.0,0.0,unbekannt,unbekannt,1.2,31.12.2022
Stollberger Forst,SRID=31468;POINT (4387373.313267923 5528263.735667099),678455,Gemeinde,3.0,0.0,unbekannt,unbekannt,4.2,31.12.2022
Vollburg,SRID=31468;POINT (4389550.534801674 5530826.741420659),678456,Gemeinde,3.0,0.0,unbekannt,unbekannt,1.5,31.12.2022
Wustvieler Forst,SRID=31468;POINT (4391931.35792986 5531300.021154783),678457,Gemeinde,3.0,0.0,unbekannt,unbekannt,8.6,31.12.2022
Würzburg,SRID=31468;POINT (4348687.745081886 5509133.058930958),679000,Landkreis,unbekannt,123.0,572695.0,165339.0,968.0,31.12.2022
Aub,SRID=31468;POINT (4360038.343530435 5492367.23793839),679114,Gemeinde,2.0,126.0,7458.0,1403.0,17.5,31.12.2022
Bergtheim,SRID=31468;POINT (4361258.134127888 5530928.187419855),679117,Gemeinde,2.0,390.0,10029.0,3875.0,26.5,31.12.2022
Bieberehren,SRID=31468;POINT (4355877.738475912 5488349.315848274),679118,Gemeinde,2.0,576.0,1551.0,871.0,14.8,31.12.2022
Bütthard,SRID=31468;POINT (4346823.810583317 5497989.411676611),679122,Gemeinde,2.0,840.0,3166.0,1282.0,36.2,31.12.2022
Eibelstadt,SRID=31468;POINT (4355965.178529406 5511719.271102948),679124,Gemeinde,2.0,24.2,10667.0,3120.0,7.1,31.12.2022
Eisingen,SRID=31468;POINT (4343722.29291146 5515915.055295553),679126,Gemeinde,2.0,11.2,14100.0,3411.0,5.3,31.12.2022
Erlabrunn,SRID=31468;POINT (4344956.254931397 5527079.980449924),679128,Gemeinde,2.0,468.0,3550.0,1841.0,4.0,31.12.2022
Estenfeld,SRID=31468;POINT (4356518.017980777 5523462.5040544765),679130,Gemeinde,2.0,20.6,19001.0,5450.0,18.1,31.12.2022
Frickenhausen a.Main,SRID=31468;POINT (4362496.78049765 5505570.220131467),679131,Gemeinde,2.0,471.0,2936.0,1232.0,10.6,31.12.2022
Gaukönigshofen,SRID=31468;POINT (4355809.200909064 5501546.357237296),679134,Gemeinde,2.0,162.0,6000.0,2533.0,32.0,31.12.2022
Gelchsheim,SRID=31468;POINT (4356970.6879523145 5494791.721629156),679135,Gemeinde,2.0,716.0,1874.0,808.0,15.7,31.12.2022
Gerbrunn,SRID=31468;POINT (4354831.635780792 5517730.911714296),679136,Gemeinde,2.0,8.7,16124.0,6534.0,4.6,31.12.2022
Geroldshausen,SRID=31468;POINT (4348606.125978808 5507390.825553831),679137,Gemeinde,2.0,710.0,2856.0,1389.0,10.4,31.12.2022
Giebelstadt,SRID=31468;POINT (4351891.438957585 5503871.803856232),679138,Gemeinde,2.0,180.0,27433.0,5739.0,48.0,31.12.2022
Greußenheim,SRID=31468;POINT (4339291.414125165 5522113.168047712),679141,Gemeinde,2.0,47.6,5164.0,1637.0,17.7,31.12.2022
Güntersleben,SRID=31468;POINT (4349628.50676262 5528018.444183994),679142,Gemeinde,2.0,151.0,10112.0,4518.0,16.0,31.12.2022
Hausen b.Würzburg,SRID=31468;POINT (4358447.811716808 5534264.282693413),679143,Gemeinde,2.0,97.5,7140.0,2493.0,22.0,31.12.2022
Helmstadt,SRID=31468;POINT (4334939.263638455 5516313.368652473),679144,Gemeinde,2.0,469.0,7818.0,2674.0,22.8,31.12.2022
Hettstadt,SRID=31468;POINT (4342867.8650202295 5520617.049586648),679146,Gemeinde,2.0,131.0,7636.0,3633.0,13.9,31.12.2022
Höchberg,SRID=31468;POINT (4347520.377170836 5518609.244340164),679147,Gemeinde,2.0,6.2,35519.0,9592.0,7.6,31.12.2022
Holzkirchen,SRID=31468;POINT (4333071.318269445 5518738.63270562),679149,Gemeinde,2.0,28.2,2176.0,946.0,8.4,31.12.2022
Kirchheim,SRID=31468;POINT (4345449.110696503 5504344.357810438),679153,Gemeinde,2.0,96.9,6920.0,2296.0,19.0,31.12.2022
Kist,SRID=31468;POINT (4344394.06498371 5514006.454263577),679154,Gemeinde,2.0,15.9,7542.0,2698.0,3.9,31.12.2022
Kleinrinderfeld,SRID=31468;POINT (4344597.517789288 5509199.354876933),679155,Gemeinde,2.0,30.3,5357.0,2141.0,7.7,31.12.2022
Kürnach,SRID=31468;POINT (4359144.6638049595 5525188.866630634),679156,Gemeinde,2.0,44.7,17527.0,4921.0,12.3,31.12.2022
Margetshöchheim,SRID=31468;POINT (4346439.068018845 5524345.724058256),679161,Gemeinde,2.0,9.6,7503.0,3181.0,6.7,31.12.2022
Neubrunn,SRID=31468;POINT (4332261.172308085 5513055.3623120235),679164,Gemeinde,2.0,368.0,5514.0,2325.0,26.5,31.12.2022
Altertheim,SRID=31468;POINT (4338868.016617594 5512503.835239613),679165,Gemeinde,2.0,455.0,4436.0,2056.0,24.0,31.12.2022
Eisenheim,SRID=31468;POINT (4369346.678274539 5529795.9712075405),679167,Gemeinde,2.0,31.4,2863.0,1359.0,11.6,31.12.2022
Oberpleichfeld,SRID=31468;POINT (4362421.864288845 5528632.491401605),679169,Gemeinde,2.0,77.6,2252.0,1138.0,8.7,31.12.2022
Ochsenfurt,SRID=31468;POINT (4360230.443874843 5504936.746873969),679170,Gemeinde,2.0,134.0,59717.0,11346.0,63.5,31.12.2022
Prosselsheim,SRID=31468;POINT (4365558.298065845 5526887.662011032),679174,Gemeinde,2.0,557.0,2195.0,1176.0,20.0,31.12.2022
Randersacker,SRID=31468;POINT (4354639.646678845 5515634.651195472),679175,Gemeinde,2.0,168.0,8419.0,3544.0,16.3,31.12.2022
Reichenberg,SRID=31468;POINT (4349883.486514053 5512642.338978805),679176,Gemeinde,2.0,359.0,14728.0,4274.0,34.8,31.12.2022
Remlingen,SRID=31468;POINT (4334160.8026078325 5521187.809710556),679177,Gemeinde,2.0,630.0,4773.0,1531.0,20.4,31.12.2022
Riedenheim,SRID=31468;POINT (4353552.898529307 5493057.409505035),679179,Gemeinde,2.0,1107.0,1545.0,713.0,24.0,31.12.2022
Rimpar,SRID=31468;POINT (4353159.099087862 5526508.081743346),679180,Gemeinde,2.0,25.0,28371.0,7820.0,36.4,31.12.2022
Röttingen,SRID=31468;POINT (4353063.336680354 5487934.722790247),679182,Gemeinde,2.0,49.9,17423.0,1661.0,27.2,31.12.2022
Rottendorf,SRID=31468;POINT (4357994.610163958 5518947.233158639),679185,Gemeinde,2.0,25.1,33179.0,5494.0,14.8,31.12.2022
Sommerhausen,SRID=31468;POINT (4357707.764882844 5509568.746173493),679187,Gemeinde,2.0,28.3,4925.0,1931.0,7.2,31.12.2022
Sonderhofen,SRID=31468;POINT (4355639.45338818 5497217.1084249),679188,Gemeinde,2.0,720.0,2101.0,861.0,18.8,31.12.2022
Tauberrettersheim,SRID=31468;POINT (4350574.728375026 5486197.283922659),679192,Gemeinde,2.0,127.0,1631.0,839.0,8.6,31.12.2022
Theilheim,SRID=31468;POINT (4358180.9058958795 5514892.198401324),679193,Gemeinde,2.0,42.8,5201.0,2428.0,9.7,31.12.2022
Thüngersheim,SRID=31468;POINT (4344976.647417939 5529139.156003061),679194,Gemeinde,2.0,12.5,7967.0,2742.0,11.1,31.12.2022
Uettingen,SRID=31468;POINT (4336654.887079466 5520120.554461308),679196,Gemeinde,2.0,444.0,5370.0,1920.0,13.5,31.12.2022
Leinach,SRID=31468;POINT (4341865.858027592 5527757.568671512),679200,Gemeinde,2.0,295.0,7371.0,3203.0,28.0,31.12.2022
Unterpleichfeld,SRID=31468;POINT (4359536.209260805 5527614.543083995),679201,Gemeinde,2.0,419.0,9349.0,3179.0,23.9,31.12.2022
Veitshöchheim,SRID=31468;POINT (4347055.078413318 5524023.630501768),679202,Gemeinde,2.0,9.8,50608.0,9634.0,10.8,31.12.2022
Waldbrunn,SRID=31468;POINT (4341623.192881368 5515813.72714483),679204,Gemeinde,2.0,90.8,7070.0,2946.0,6.6,31.12.2022
Waldbüttelbrunn,SRID=31468;POINT (4344721.576800005 5519015.651030088),679205,Gemeinde,2.0,12.9,24090.0,5097.0,19.1,31.12.2022
Winterhausen,SRID=31468;POINT (4356928.4838957125 5509814.183089143),679206,Gemeinde,2.0,22.6,2885.0,1404.0,8.7,31.12.2022
Zell a.Main,SRID=31468;POINT (4346749.2584980065 5521562.3087129425),679209,Gemeinde,2.0,9.0,11552.0,4500.0,10.0,31.12.2022
Gramschatzer Wald,SRID=31468;POINT (4352803.562207266 5532655.984569562),679451,Gemeinde,2.0,0.0,unbekannt,unbekannt,22.3,31.12.2022
Guttenberger Wald,SRID=31468;POINT (4346350.313687788 5512839.665913377),679452,Gemeinde,2.0,0.0,unbekannt,unbekannt,18.0,31.12.2022
Irtenberger Wald,SRID=31468;POINT (4341934.705964238 5513711.205028186),679453,Gemeinde,2.0,0.0,unbekannt,unbekannt,14.8,31.12.2022
Augsburg,SRID=31468;POINT (4418058.488454316 5359685.080367965),761000,Gemeinde,9.0,13.4,1655655.0,301033.0,147.0,31.12.2022
Augsburg (Stadt),SRID=31468;POINT (4417480.9648826495 5357001.96204206),761000,Landkreis,unbekannt,13.4,1655655.0,301033.0,147.0,31.12.2022
Kaufbeuren,SRID=31468;POINT (4396913.673852875 5305550.624496735),762000,Gemeinde,16.0,17.6,232126.0,45792.0,40.0,31.12.2022
Kaufbeuren,SRID=31468;POINT (4396573.498466731 5305555.834464453),762000,Landkreis,unbekannt,17.6,232126.0,45792.0,40.0,31.12.2022
Kempten (Allgäu),SRID=31468;POINT (4373214.667542352 5290250.49652547),763000,Landkreis,unbekannt,26.9,392478.0,70056.0,63.2,31.12.2022
Kempten (Allgäu),SRID=31468;POINT (4373900.590286375 5288676.994877514),763000,Gemeinde,16.0,26.9,392478.0,70056.0,63.2,31.12.2022
Memmingen,SRID=31468;POINT (4362968.604191933 5317261.214353684),764000,Landkreis,unbekannt,14.0,293908.0,45857.0,70.1,31.12.2022
Memmingen,SRID=31468;POINT (4364372.901696944 5317916.4763918305),764000,Gemeinde,15.0,14.0,293908.0,45857.0,70.1,31.12.2022
Aichach-Friedberg,SRID=31468;POINT (4430003.326860581 5365948.698278466),771000,Landkreis,unbekannt,116.0,607337.0,137334.0,780.0,31.12.2022
Adelzhausen,SRID=31468;POINT (4436273.410290033 5358290.173063767),771111,Gemeinde,9.0,84.7,5388.0,1850.0,17.0,31.12.2022
Affing,SRID=31468;POINT (4424769.996016798 5369439.025545009),771112,Gemeinde,9.0,117.0,18820.0,5599.0,44.8,31.12.2022
Aichach,SRID=31468;POINT (4435763.7791171195 5369422.316567251),771113,Gemeinde,9.0,64.0,125297.0,21908.0,92.8,31.12.2022
Aindling,SRID=31468;POINT (4422756.379455353 5375648.043480168),771114,Gemeinde,9.0,66.0,12992.0,4701.0,31.4,31.12.2022
Dasing,SRID=31468;POINT (4429615.388696226 5361208.3819975015),771122,Gemeinde,9.0,220.0,21877.0,5846.0,40.8,31.12.2022
Eurasburg,SRID=31468;POINT (4432335.088607696 5355664.764907425),771129,Gemeinde,9.0,314.0,5481.0,1872.0,23.9,31.12.2022
Friedberg,SRID=31468;POINT (4424460.986307844 5357950.887681817),771130,Gemeinde,9.0,30.4,205076.0,30407.0,81.2,31.12.2022
Hollenbach,SRID=31468;POINT (4431737.44395795 5372699.137405543),771140,Gemeinde,9.0,130.0,9732.0,2509.0,26.1,31.12.2022
Inchenhofen,SRID=31468;POINT (4434751.691460624 5375184.28672818),771141,Gemeinde,9.0,193.0,7306.0,2707.0,27.5,31.12.2022
Kissing,SRID=31468;POINT (4424944.353951603 5351374.571512401),771142,Gemeinde,9.0,33.8,39375.0,11691.0,23.1,31.12.2022
Kühbach,SRID=31468;POINT (4440094.41447002 5373088.91706959),771144,Gemeinde,9.0,532.0,19644.0,4268.0,37.5,31.12.2022
Merching,SRID=31468;POINT (4424621.085752359 5345640.649382668),771145,Gemeinde,9.0,673.0,10478.0,3215.0,24.8,31.12.2022
Mering,SRID=31468;POINT (4424711.730856483 5347678.081545599),771146,Gemeinde,9.0,47.3,42496.0,15196.0,26.8,31.12.2022
Obergriesbach,SRID=31468;POINT (4431005.80988394 5365272.807792357),771149,Gemeinde,9.0,96.8,5069.0,2068.0,10.3,31.12.2022
